union,performance ,framing,id ,group,round,trial,overextraction,observer,overext_observed,report,punished,round_profit
5,3,1,5136,4,5,0,30,-1,-1,0,0,400
5,3,1,5457,3,5,0,5,-1,-1,0,0,470
5,3,1,5778,3,5,0,50,-1,-1,0,0,1150
5,3,1,6099,3,5,0,20,-1,-1,0,0,700
5,3,1,6420,3,5,0,5,-1,-1,0,0,470
5,3,1,321,1,6,0,27,-1,-1,0,0,660
5,3,1,642,1,6,0,50,-1,-1,0,0,1000
5,3,1,963,4,6,0,50,-1,-1,0,0,790
5,3,1,1284,4,6,0,50,-1,-1,0,0,790
5,3,1,1605,1,6,0,50,-1,-1,0,0,1000
5,3,1,1926,2,6,0,50,-1,-1,0,0,900
5,3,1,2247,1,6,0,0,-1,-1,0,0,250
5,3,1,2568,4,6,0,25,-1,-1,0,0,420
5,3,1,2889,2,6,0,50,-1,-1,0,0,900
5,3,1,3210,1,6,0,22,-1,-1,0,0,580
5,3,1,3531,3,6,0,42,-1,-1,0,0,1030
5,3,1,3852,2,6,0,20,-1,-1,0,0,450
5,3,1,4173,2,6,0,0,-1,-1,0,0,150
5,3,1,4494,2,6,0,50,-1,-1,0,0,900
5,3,1,4815,4,6,0,41,-1,-1,0,0,660
5,3,1,5136,4,6,0,25,-1,-1,0,0,420
5,3,1,5457,3,6,0,0,-1,-1,0,0,400
5,3,1,5778,3,6,0,40,-1,-1,0,0,1000
5,3,1,6099,3,6,0,30,-1,-1,0,0,850
5,3,1,6420,3,6,0,8,-1,-1,0,0,520
5,3,1,321,1,7,0,0,-1,-1,0,0,270
5,3,1,642,1,7,0,50,-1,-1,0,0,1020
5,3,1,963,4,7,0,50,-1,-1,0,0,900
5,3,1,1284,4,7,0,15,-1,-1,0,0,370
5,3,1,1605,1,7,0,25,-1,-1,0,0,650
5,3,1,1926,2,7,0,35,-1,-1,0,0,770
5,3,1,2247,1,7,0,25,-1,-1,0,0,650
5,3,1,2568,4,7,0,45,-1,-1,0,0,820
5,3,1,2889,2,7,0,50,-1,-1,0,0,1000
5,3,1,3210,1,7,0,45,-1,-1,0,0,950
5,3,1,3531,3,7,0,43,-1,-1,0,0,1060
5,3,1,3852,2,7,0,15,-1,-1,0,0,470
5,3,1,4173,2,7,0,0,-1,-1,0,0,250
5,3,1,4494,2,7,0,50,-1,-1,0,0,1000
5,3,1,4815,4,7,0,50,-1,-1,0,0,900
5,3,1,5136,4,7,0,10,-1,-1,0,0,300
5,3,1,5457,3,7,0,15,-1,-1,0,0,640
5,3,1,5778,3,7,0,30,-1,-1,0,0,870
5,3,1,6099,3,7,0,23,-1,-1,0,0,760
5,3,1,6420,3,7,0,5,-1,-1,0,0,490
5,3,1,321,1,8,0,36,-1,-1,0,0,610
5,3,1,642,1,8,0,50,-1,-1,0,0,820
5,3,1,963,4,8,0,50,-1,-1,0,0,1020
5,3,1,1284,4,8,0,0,-1,-1,0,0,270
5,3,1,1605,1,8,0,28,-1,-1,0,0,490
5,3,1,1926,2,8,0,25,-1,-1,0,0,700
5,3,1,2247,1,8,0,25,-1,-1,0,0,440
5,3,1,2568,4,8,0,25,-1,-1,0,0,650
5,3,1,2889,2,8,0,50,-1,-1,0,0,1070
5,3,1,3210,1,8,0,47,-1,-1,0,0,770
5,3,1,3531,3,8,0,45,-1,-1,0,0,880
5,3,1,3852,2,8,0,10,-1,-1,0,0,470
5,3,1,4173,2,8,0,0,-1,-1,0,0,320
5,3,1,4494,2,8,0,50,-1,-1,0,0,1070
5,3,1,4815,4,8,0,50,-1,-1,0,0,1020
5,3,1,5136,4,8,0,20,-1,-1,0,0,570
5,3,1,5457,3,8,0,20,-1,-1,0,0,510
5,3,1,5778,3,8,0,50,-1,-1,0,0,960
5,3,1,6099,3,8,0,35,-1,-1,0,0,730
5,3,1,6420,3,8,0,8,-1,-1,0,0,330
5,3,1,321,1,9,0,50,-1,-1,0,0,1040
5,3,1,642,1,9,0,50,-1,-1,0,0,1040
5,3,1,963,4,9,0,50,-1,-1,0,0,710
5,3,1,1284,4,9,0,50,-1,-1,0,0,710
5,3,1,1605,1,9,0,10,-1,-1,0,0,440
5,3,1,1926,2,9,0,45,-1,-1,0,0,950
5,3,1,2247,1,9,0,10,-1,-1,0,0,440
5,3,1,2568,4,9,0,45,-1,-1,0,0,640
5,3,1,2889,2,9,0,50,-1,-1,0,0,1020
5,3,1,3210,1,9,0,22,-1,-1,0,0,620
5,3,1,3531,3,9,0,40,-1,-1,0,0,870
5,3,1,3852,2,9,0,0,-1,-1,0,0,270
5,3,1,4173,2,9,0,0,-1,-1,0,0,270
5,3,1,4494,2,9,0,50,-1,-1,0,0,1020
5,3,1,4815,4,9,0,50,-1,-1,0,0,710
5,3,1,5136,4,9,0,12,-1,-1,0,0,140
5,3,1,5457,3,9,0,5,-1,-1,0,0,350
5,3,1,5778,3,9,0,50,-1,-1,0,0,1020
5,3,1,6099,3,9,0,35,-1,-1,0,0,800
5,3,1,6420,3,9,0,15,-1,-1,0,0,500
5,3,1,321,1,10,0,15,-1,-1,0,0,450
5,3,1,642,1,10,0,50,-1,-1,0,0,970
5,3,1,963,4,10,0,50,-1,-1,0,0,680
5,3,1,1284,4,10,0,50,-1,-1,0,0,680
5,3,1,1605,1,10,0,50,-1,-1,0,0,970
5,3,1,1926,2,10,0,45,-1,-1,0,0,950
5,3,1,2247,1,10,0,0,-1,-1,0,0,220
5,3,1,2568,4,10,0,46,-1,-1,0,0,620
5,3,1,2889,2,10,0,50,-1,-1,0,0,1020
5,3,1,3210,1,10,0,40,-1,-1,0,0,820
5,3,1,3531,3,10,0,20,-1,-1,0,0,710
5,3,1,3852,2,10,0,0,-1,-1,0,0,270
5,3,1,4173,2,10,0,0,-1,-1,0,0,270
5,3,1,4494,2,10,0,50,-1,-1,0,0,1020
5,3,1,4815,4,10,0,37,-1,-1,0,0,490
5,3,1,5136,4,10,0,30,-1,-1,0,0,380
5,3,1,5457,3,10,0,5,-1,-1,0,0,480
5,3,1,5778,3,10,0,50,-1,-1,0,0,1160
5,3,1,6099,3,10,0,25,-1,-1,0,0,780
5,3,1,6420,3,10,0,18,-1,-1,0,0,680
5,3,1,321,1,11,0,21,-1,-1,0,0,870
5,3,1,642,1,11,0,10,-1,-1,0,0,700
5,3,1,963,4,11,0,50,-1,-1,0,0,1000
5,3,1,1284,4,11,0,35,-1,-1,0,0,780
5,3,1,1605,1,11,0,8,-1,-1,0,0,670
5,3,1,1926,2,11,0,36,-1,-1,0,0,860
5,3,1,2247,1,11,0,12,-1,-1,0,0,730
5,3,1,2568,4,11,0,6,-1,-1,0,0,340
5,3,1,2889,2,11,0,50,-1,-1,0,0,1070
5,3,1,3210,1,11,0,38,-1,-1,0,0,1120
5,3,1,3531,3,11,0,50,-1,-1,0,0,870
5,3,1,3852,2,11,0,0,-1,-1,0,0,320
5,3,1,4173,2,11,0,0,-1,-1,0,0,320
5,3,1,4494,2,11,0,50,-1,-1,0,0,1070
5,3,1,4815,4,11,0,50,-1,-1,0,0,1000
5,3,1,5136,4,11,0,8,-1,-1,0,0,370
5,3,1,5457,3,11,0,5,-1,-1,0,0,200
5,3,1,5778,3,11,0,50,-1,-1,0,0,870
5,3,1,6099,3,11,0,50,-1,-1,0,0,870
5,3,1,6420,3,11,0,20,-1,-1,0,0,420
5,3,1,321,1,12,0,10,-1,-1,0,0,690
5,3,1,642,1,12,0,12,-1,-1,0,0,720
5,3,1,963,4,12,0,50,-1,-1,0,0,660
5,3,1,1284,4,12,0,45,-1,-1,0,0,590
5,3,1,1605,1,12,0,10,-1,-1,0,0,690
5,3,1,1926,2,12,0,50,-1,-1,0,0,1000
5,3,1,2247,1,12,0,15,-1,-1,0,0,760
5,3,1,2568,4,12,0,50,-1,-1,0,0,660
5,3,1,2889,2,12,0,50,-1,-1,0,0,1000
5,3,1,3210,1,12,0,45,-1,-1,0,0,1210
5,3,1,3531,3,12,0,42,-1,-1,0,0,840
5,3,1,3852,2,12,0,0,-1,-1,0,0,250
5,3,1,4173,2,12,0,0,-1,-1,0,0,250
5,3,1,4494,2,12,0,50,-1,-1,0,0,1000
5,3,1,4815,4,12,0,50,-1,-1,0,0,660
5,3,1,5136,4,12,0,22,-1,-1,0,0,240
5,3,1,5457,3,12,0,5,-1,-1,0,0,290
5,3,1,5778,3,12,0,50,-1,-1,0,0,960
5,3,1,6099,3,12,0,35,-1,-1,0,0,740
5,3,1,6420,3,12,0,25,-1,-1,0,0,590
5,3,1,321,1,13,0,5,-1,-1,0,0,720
5,3,1,642,1,13,0,1,-1,-1,0,0,660
5,3,1,963,4,13,0,50,-1,-1,0,0,750
5,3,1,1284,4,13,0,50,-1,-1,0,0,750
5,3,1,1605,1,13,0,10,-1,-1,0,0,790
5,3,1,1926,2,13,0,0,-1,-1,0,0,500
5,3,1,2247,1,13,0,15,-1,-1,0,0,870
5,3,1,2568,4,13,0,44,-1,-1,0,0,660
5,3,1,2889,2,13,0,50,-1,-1,0,0,1250
5,3,1,3210,1,13,0,40,-1,-1,0,0,1240
5,3,1,3531,3,13,0,37,-1,-1,0,0,700
5,3,1,3852,2,13,0,0,-1,-1,0,0,500
5,3,1,4173,2,13,0,0,-1,-1,0,0,500
5,3,1,4494,2,13,0,50,-1,-1,0,0,1250
5,3,1,4815,4,13,0,50,-1,-1,0,0,750
5,3,1,5136,4,13,0,5,-1,-1,0,0,80
5,3,1,5457,3,13,0,5,-1,-1,0,0,220
5,3,1,5778,3,13,0,50,-1,-1,0,0,900
5,3,1,6099,3,13,0,50,-1,-1,0,0,900
5,3,1,6420,3,13,0,28,-1,-1,0,0,570
5,3,1,321,1,14,1,15,1,30,0,0,0
5,3,1,642,1,14,1,4,0,-1,0,0,0
5,3,1,963,4,14,1,0,1,15,1,0,0
5,3,1,1284,4,14,1,50,-1,-1,0,0,0
5,3,1,1605,1,14,1,10,1,4,0,0,0
5,3,1,1926,2,14,1,0,1,0,0,0,0
5,3,1,2247,1,14,1,15,-1,-1,0,0,0
5,3,1,2568,4,14,1,20,0,-1,0,0,0
5,3,1,2889,2,14,1,50,1,0,0,0,0
5,3,1,3210,1,14,1,30,0,-1,0,0,0
5,3,1,3531,3,14,1,32,-1,-1,0,0,0
5,3,1,3852,2,14,1,0,0,-1,0,0,0
5,3,1,4173,2,14,1,0,-1,-1,0,0,0
5,3,1,4494,2,14,1,0,0,-1,0,0,0
5,3,1,4815,4,14,1,30,1,20,0,0,0
5,3,1,5136,4,14,1,15,0,-1,0,1,0
5,3,1,5457,3,14,1,5,0,-1,0,0,0
5,3,1,5778,3,14,1,50,1,5,0,0,0
5,3,1,6099,3,14,1,15,0,-1,0,0,0
5,3,1,6420,3,14,1,10,1,15,0,0,0
5,3,1,321,1,15,1,13,-1,-1,0,0,0
5,3,1,642,1,15,1,8,0,-1,0,0,0
5,3,1,963,4,15,1,25,1,5,0,0,0
5,3,1,1284,4,15,1,45,0,-1,0,1,0
5,3,1,1605,1,15,1,10,0,-1,0,0,0
5,3,1,1926,2,15,1,0,1,0,0,0,0
5,3,1,2247,1,15,1,0,1,8,0,0,0
5,3,1,2568,4,15,1,40,-1,-1,0,0,0
5,3,1,2889,2,15,1,50,0,-1,0,1,0
5,3,1,3210,1,15,1,35,1,10,0,0,0
5,3,1,3531,3,15,1,23,-1,-1,0,0,0
5,3,1,3852,2,15,1,0,-1,-1,0,0,0
5,3,1,4173,2,15,1,0,0,-1,0,0,0
5,3,1,4494,2,15,1,50,1,50,1,0,0
5,3,1,4815,4,15,1,24,1,45,1,0,0
5,3,1,5136,4,15,1,5,0,-1,0,0,0
5,3,1,5457,3,15,1,5,0,-1,0,0,0
5,3,1,5778,3,15,1,50,0,-1,0,0,0
5,3,1,6099,3,15,1,50,1,5,0,0,0
5,3,1,6420,3,15,1,15,1,50,0,0,0
5,3,1,321,1,16,1,7,-1,-1,0,0,0
5,3,1,642,1,16,1,45,0,-1,0,0,0
5,3,1,963,4,16,1,20,-1,-1,0,0,0
5,3,1,1284,4,16,1,50,1,36,1,0,0
5,3,1,1605,1,16,1,50,1,25,0,0,0
5,3,1,1926,2,16,1,0,0,-1,0,0,0
5,3,1,2247,1,16,1,0,1,45,0,0,0
5,3,1,2568,4,16,1,40,1,20,0,0,0
5,3,1,2889,2,16,1,50,-1,-1,0,0,0
5,3,1,3210,1,16,1,25,0,-1,0,0,0
5,3,1,3531,3,16,1,42,0,-1,0,0,0
5,3,1,3852,2,16,1,0,0,-1,0,0,0
5,3,1,4173,2,16,1,0,1,0,0,0,0
5,3,1,4494,2,16,1,50,1,0,0,0,0
5,3,1,4815,4,16,1,36,0,-1,0,1,0
5,3,1,5136,4,16,1,20,0,-1,0,0,0
5,3,1,5457,3,16,1,50,1,50,0,0,0
5,3,1,5778,3,16,1,50,0,-1,0,0,0
5,3,1,6099,3,16,1,25,-1,-1,0,0,0
5,3,1,6420,3,16,1,50,1,42,0,0,0
5,3,1,321,1,17,0,16,-1,-1,0,0,870
5,3,1,642,1,17,0,30,0,-1,0,1,0
5,3,1,963,4,17,0,0,-1,-1,0,0,350
5,3,1,1284,4,17,0,50,0,-1,0,0,1100
5,3,1,1605,1,17,0,15,1,30,1,0,860
5,3,1,1926,2,17,0,30,0,-1,0,0,550
5,3,1,2247,1,17,0,0,1,12,0,0,880
5,3,1,2568,4,17,0,40,1,30,0,0,1200
5,3,1,2889,2,17,0,50,1,30,0,0,1100
5,3,1,3210,1,17,0,12,0,-1,0,0,810
5,3,1,3531,3,17,0,32,1,50,0,0,920
5,3,1,3852,2,17,0,50,0,-1,0,0,850
5,3,1,4173,2,17,0,0,1,50,0,0,350
5,3,1,4494,2,17,0,50,-1,-1,0,0,850
5,3,1,4815,4,17,0,30,0,-1,0,0,800
5,3,1,5136,4,17,0,10,1,50,0,0,750
5,3,1,5457,3,17,0,5,0,-1,0,0,260
5,3,1,5778,3,17,0,50,-1,-1,0,0,940
5,3,1,6099,3,17,0,25,1,5,0,0,810
5,3,1,6420,3,17,0,50,0,-1,0,0,940
5,3,1,321,1,18,0,12,-1,-1,0,0,740
5,3,1,642,1,18,0,35,0,-1,0,0,1090
5,3,1,963,4,18,0,20,0,-1,0,1,0
5,3,1,1284,4,18,0,40,1,20,1,0,880
5,3,1,1605,1,18,0,15,1,25,0,0,1040
5,3,1,1926,2,18,0,50,-1,-1,0,0,750
5,3,1,2247,1,18,0,0,1,35,0,0,810
5,3,1,2568,4,18,0,30,0,-1,0,0,730
5,3,1,2889,2,18,0,50,0,-1,0,0,750
5,3,1,3210,1,18,0,25,0,-1,0,0,940
5,3,1,3531,3,18,0,35,0,-1,0,0,620
5,3,1,3852,2,18,0,50,1,50,0,0,1000
5,3,1,4173,2,18,0,0,0,-1,0,0,0
5,3,1,4494,2,18,0,50,1,0,0,0,750
5,3,1,4815,4,18,0,28,1,30,0,0,950
5,3,1,5136,4,18,0,25,-1,-1,0,0,660
5,3,1,5457,3,18,0,5,-1,-1,0,0,170
5,3,1,5778,3,18,0,50,1,35,0,0,1100
5,3,1,6099,3,18,0,40,0,-1,0,0,700
5,3,1,6420,3,18,0,50,1,40,0,0,1100
5,3,1,321,1,19,0,10,0,-1,0,0,870
5,3,1,642,1,19,0,1,0,-1,0,0,730
5,3,1,963,4,19,0,50,-1,-1,0,0,800
5,3,1,1284,4,19,0,50,0,-1,0,1,0
5,3,1,1605,1,19,0,20,-1,-1,0,0,1020
5,3,1,1926,2,19,0,50,-1,-1,0,0,870
5,3,1,2247,1,19,0,0,1,1,0,0,970
5,3,1,2568,4,19,0,35,1,50,1,0,570
5,3,1,2889,2,19,0,50,1,0,0,0,870
5,3,1,3210,1,19,0,25,1,10,0,0,1340
5,3,1,3531,3,19,0,42,1,30,0,0,990
5,3,1,3852,2,19,0,50,1,25,0,0,1120
5,3,1,4173,2,19,0,0,0,-1,0,0,120
5,3,1,4494,2,19,0,25,0,-1,0,0,500
5,3,1,4815,4,19,0,35,1,20,0,0,820
5,3,1,5136,4,19,0,20,0,-1,0,0,350
5,3,1,5457,3,19,0,5,1,50,0,0,440
5,3,1,5778,3,19,0,30,0,-1,0,0,560
5,3,1,6099,3,19,0,50,-1,-1,0,0,860
5,3,1,6420,3,19,0,50,0,-1,0,0,860
5,3,1,321,1,20,0,9,1,50,1,0,610
5,3,1,642,1,20,0,50,0,-1,0,1,0
5,3,1,963,4,20,0,20,-1,-1,0,0,490
5,3,1,1284,4,20,0,50,1,35,1,0,940
5,3,1,1605,1,20,0,20,0,-1,0,0,780
5,3,1,1926,2,20,0,40,0,-1,0,0,650
5,3,1,2247,1,20,0,0,1,20,0,0,730
5,3,1,2568,4,20,0,40,0,-1,0,0,790
5,3,1,2889,2,20,0,50,-1,-1,0,0,800
5,3,1,3210,1,20,0,25,-1,-1,0,0,850
5,3,1,3531,3,20,0,38,1,40,0,0,980
5,3,1,3852,2,20,0,50,1,50,0,0,1050
5,3,1,4173,2,20,0,0,1,40,0,0,300
5,3,1,4494,2,20,0,50,0,-1,0,0,800
5,3,1,4815,4,20,0,35,0,-1,0,1,0
5,3,1,5136,4,20,0,16,1,40,0,0,680
5,3,1,5457,3,20,0,5,1,50,0,0,480
5,3,1,5778,3,20,0,50,0,-1,0,0,910
5,3,1,6099,3,20,0,35,-1,-1,0,0,680
5,3,1,6420,3,20,0,40,0,-1,0,0,760
5,3,1,321,1,21,0,11,-1,-1,0,0,710
5,3,1,642,1,21,0,50,0,-1,0,1,0
5,3,1,963,4,21,0,20,-1,-1,0,0,510
5,3,1,1284,4,21,0,50,0,-1,0,0,960
5,3,1,1605,1,21,0,20,1,50,1,0,840
5,3,1,1926,2,21,0,50,0,-1,0,0,750
5,3,1,2247,1,21,0,0,0,-1,0,0,540
5,3,1,2568,4,21,0,36,1,30,0,0,1000
5,3,1,2889,2,21,0,50,-1,-1,0,0,750
5,3,1,3210,1,21,0,10,1,0,0,0,690
5,3,1,3531,3,21,0,42,0,-1,0,0,640
5,3,1,3852,2,21,0,50,0,-1,0,0,750
5,3,1,4173,2,21,0,0,1,50,0,0,250
5,3,1,4494,2,21,0,50,1,50,0,0,1000
5,3,1,4815,4,21,0,30,0,-1,0,0,660
5,3,1,5136,4,21,0,22,1,50,0,0,790
5,3,1,5457,3,21,0,5,1,50,0,0,340
5,3,1,5778,3,21,0,50,1,42,0,0,1010
5,3,1,6099,3,21,0,50,-1,-1,0,0,760
5,3,1,6420,3,21,0,50,0,-1,0,0,760
5,3,1,321,1,22,0,11,0,-1,0,0,1030
5,3,1,642,1,22,0,6,1,11,0,0,1200
5,3,1,963,4,22,0,0,1,50,0,0,800
5,3,1,1284,4,22,0,0,1,10,1,0,550
5,3,1,1605,1,22,0,10,-1,-1,0,0,1010
5,3,1,1926,2,22,0,40,0,-1,0,0,770
5,3,1,2247,1,22,0,0,1,0,0,0,860
5,3,1,2568,4,22,0,50,0,-1,0,0,1300
5,3,1,2889,2,22,0,50,0,-1,0,0,920
5,3,1,3210,1,22,0,0,0,-1,0,0,860
5,3,1,3531,3,22,0,42,0,-1,0,1,0
5,3,1,3852,2,22,0,50,1,40,0,0,1170
5,3,1,4173,2,22,0,0,1,50,0,0,420
5,3,1,4494,2,22,0,25,-1,-1,0,0,550
5,3,1,4815,4,22,0,30,-1,-1,0,0,1000
5,3,1,5136,4,22,0,10,0,-1,0,1,0
5,3,1,5457,3,22,0,5,1,50,1,0,160
5,3,1,5778,3,22,0,50,0,-1,0,1,0
5,3,1,6099,3,22,0,35,1,42,1,0,610
5,3,1,6420,3,22,0,50,-1,-1,0,0,840
5,3,1,321,1,23,0,5,0,-1,0,0,800
5,3,1,642,1,23,0,25,0,-1,0,1,0
5,3,1,963,4,23,0,0,-1,-1,0,0,320
5,3,1,1284,4,23,0,50,1,18,1,0,1070
5,3,1,1605,1,23,0,10,1,25,1,0,870
5,3,1,1926,2,23,0,31,0,-1,0,0,560
5,3,1,2247,1,23,0,0,1,5,0,0,970
5,3,1,2568,4,23,0,38,0,-1,0,0,890
5,3,1,2889,2,23,0,50,-1,-1,0,0,840
5,3,1,3210,1,23,0,15,-1,-1,0,0,950
5,3,1,3531,3,23,0,37,0,-1,0,0,590
5,3,1,3852,2,23,0,50,1,31,0,0,1090
5,3,1,4173,2,23,0,0,0,-1,0,0,90
5,3,1,4494,2,23,0,50,1,0,0,0,840
5,3,1,4815,4,23,0,30,1,38,0,0,1020
5,3,1,5136,4,23,0,18,0,-1,0,1,0
5,3,1,5457,3,23,0,5,-1,-1,0,0,110
5,3,1,5778,3,23,0,50,1,37,0,0,1040
5,3,1,6099,3,23,0,50,1,50,1,0,790
5,3,1,6420,3,23,0,50,0,-1,0,1,0
5,3,1,321,1,24,0,6,1,10,0,0,1190
5,3,1,642,1,24,0,14,1,0,0,0,1060
5,3,1,963,4,24,0,0,0,-1,0,0,270
5,3,1,1284,4,24,0,50,-1,-1,0,0,1020
5,3,1,1605,1,24,0,10,0,-1,0,0,1000
5,3,1,1926,2,24,0,50,1,50,1,0,750
5,3,1,2247,1,24,0,0,0,-1,0,0,850
5,3,1,2568,4,24,0,42,1,0,0,0,900
5,3,1,2889,2,24,0,50,1,0,0,0,750
5,3,1,3210,1,24,0,0,-1,-1,0,0,850
5,3,1,3531,3,24,0,37,1,35,0,0,920
5,3,1,3852,2,24,0,50,0,-1,0,1,0
5,3,1,4173,2,24,0,0,0,-1,0,0,0
5,3,1,4494,2,24,0,50,-1,-1,0,0,750
5,3,1,4815,4,24,0,34,1,20,0,0,1030
5,3,1,5136,4,24,0,20,0,-1,0,0,570
5,3,1,5457,3,24,0,5,1,50,1,0,190
5,3,1,5778,3,24,0,50,0,-1,0,1,0
5,3,1,6099,3,24,0,35,0,-1,0,0,640
5,3,1,6420,3,24,0,50,-1,-1,0,0,860
5,3,1,321,1,25,0,3,0,-1,0,0,580
5,3,1,642,1,25,0,50,0,-1,0,1,0
5,3,1,963,4,25,0,50,0,-1,0,0,810
5,3,1,1284,4,25,0,50,1,50,0,0,1060
5,3,1,1605,1,25,0,25,1,50,1,0,910
5,3,1,1926,2,25,0,35,0,-1,0,0,600
5,3,1,2247,1,25,0,0,-1,-1,0,0,530
5,3,1,2568,4,25,0,20,1,20,0,0,610
5,3,1,2889,2,25,0,50,1,35,0,0,1070
5,3,1,3210,1,25,0,15,1,3,0,0,1010
5,3,1,3531,3,25,0,35,0,-1,0,1,0
5,3,1,3852,2,25,0,50,-1,-1,0,0,820
5,3,1,4173,2,25,0,0,0,-1,0,0,70
5,3,1,4494,2,25,0,50,1,0,0,0,820
5,3,1,4815,4,25,0,47,-1,-1,0,0,770
5,3,1,5136,4,25,0,20,0,-1,0,0,360
5,3,1,5457,3,25,0,0,1,35,1,0,70
5,3,1,5778,3,25,0,50,0,-1,0,0,820
5,3,1,6099,3,25,0,50,-1,-1,0,0,820
5,3,1,6420,3,25,0,50,1,50,0,0,1070
5,3,1,321,1,26,0,6,0,-1,0,0,940
5,3,1,642,1,26,0,13,0,-1,0,0,1050
5,3,1,963,4,26,0,50,-1,-1,0,0,740
5,3,1,1284,4,26,0,50,1,45,1,0,740
5,3,1,1605,1,26,0,10,1,13,0,0,1250
5,3,1,1926,2,26,0,20,1,0,0,0,450
5,3,1,2247,1,26,0,0,-1,-1,0,0,850
5,3,1,2568,4,26,0,40,0,-1,0,0,590
5,3,1,2889,2,26,0,50,0,-1,0,0,900
5,3,1,3210,1,26,0,0,1,6,0,0,1100
5,3,1,3531,3,26,0,40,-1,-1,0,0,620
5,3,1,3852,2,26,0,50,1,50,0,0,1150
5,3,1,4173,2,26,0,0,0,-1,0,0,150
5,3,1,4494,2,26,0,50,-1,-1,0,0,900
5,3,1,4815,4,26,0,45,0,-1,0,1,0
5,3,1,5136,4,26,0,16,1,40,0,0,480
5,3,1,5457,3,26,0,5,0,-1,0,0,100
5,3,1,5778,3,26,0,50,0,-1,0,0,770
5,3,1,6099,3,26,0,50,1,5,0,0,1020
5,3,1,6420,3,26,0,50,1,50,0,0,1020
5,3,2,321,2,1,1,50,-1,-1,0,0,0
5,3,2,642,1,1,1,8,-1,-1,0,0,0
5,3,2,963,1,1,1,10,-1,-1,0,0,0
5,3,2,1284,4,1,1,20,-1,-1,0,0,0
5,3,2,1605,4,1,1,10,-1,-1,0,0,0
5,3,2,1926,2,1,1,20,-1,-1,0,0,0
5,3,2,2247,3,1,1,0,-1,-1,0,0,0
5,3,2,2568,2,1,1,25,-1,-1,0,0,0
5,3,2,2889,3,1,1,30,-1,-1,0,0,0
5,3,2,3210,1,1,1,1,-1,-1,0,0,0
5,3,2,3531,4,1,1,2,-1,-1,0,0,0
5,3,2,3852,3,1,1,10,-1,-1,0,0,0
5,3,2,4173,4,1,1,30,-1,-1,0,0,0
5,3,2,4494,4,1,1,5,-1,-1,0,0,0
5,3,2,4815,1,1,1,25,-1,-1,0,0,0
5,3,2,5136,2,1,1,0,-1,-1,0,0,0
5,3,2,5457,1,1,1,45,-1,-1,0,0,0
5,3,2,5778,2,1,1,0,-1,-1,0,0,0
5,3,2,6099,3,1,1,1,-1,-1,0,0,0
5,3,2,6420,3,1,1,20,-1,-1,0,0,0
5,3,2,321,2,2,1,25,-1,-1,0,0,0
5,3,2,642,1,2,1,25,-1,-1,0,0,0
5,3,2,963,1,2,1,30,-1,-1,0,0,0
5,3,2,1284,4,2,1,25,-1,-1,0,0,0
5,3,2,1605,4,2,1,20,-1,-1,0,0,0
5,3,2,1926,2,2,1,1,-1,-1,0,0,0
5,3,2,2247,3,2,1,0,-1,-1,0,0,0
5,3,2,2568,2,2,1,50,-1,-1,0,0,0
5,3,2,2889,3,2,1,50,-1,-1,0,0,0
5,3,2,3210,1,2,1,50,-1,-1,0,0,0
5,3,2,3531,4,2,1,50,-1,-1,0,0,0
5,3,2,3852,3,2,1,0,-1,-1,0,0,0
5,3,2,4173,4,2,1,10,-1,-1,0,0,0
5,3,2,4494,4,2,1,10,-1,-1,0,0,0
5,3,2,4815,1,2,1,50,-1,-1,0,0,0
5,3,2,5136,2,2,1,48,-1,-1,0,0,0
5,3,2,5457,1,2,1,50,-1,-1,0,0,0
5,3,2,5778,2,2,1,50,-1,-1,0,0,0
5,3,2,6099,3,2,1,50,-1,-1,0,0,0
5,3,2,6420,3,2,1,50,-1,-1,0,0,0
5,3,2,321,2,3,1,0,-1,-1,0,0,0
5,3,2,642,1,3,1,2,-1,-1,0,0,0
5,3,2,963,1,3,1,50,-1,-1,0,0,0
5,3,2,1284,4,3,1,12,-1,-1,0,0,0
5,3,2,1605,4,3,1,40,-1,-1,0,0,0
5,3,2,1926,2,3,1,0,-1,-1,0,0,0
5,3,2,2247,3,3,1,50,-1,-1,0,0,0
5,3,2,2568,2,3,1,0,-1,-1,0,0,0
5,3,2,2889,3,3,1,0,-1,-1,0,0,0
5,3,2,3210,1,3,1,50,-1,-1,0,0,0
5,3,2,3531,4,3,1,20,-1,-1,0,0,0
5,3,2,3852,3,3,1,50,-1,-1,0,0,0
5,3,2,4173,4,3,1,10,-1,-1,0,0,0
5,3,2,4494,4,3,1,7,-1,-1,0,0,0
5,3,2,4815,1,3,1,50,-1,-1,0,0,0
5,3,2,5136,2,3,1,35,-1,-1,0,0,0
5,3,2,5457,1,3,1,50,-1,-1,0,0,0
5,3,2,5778,2,3,1,10,-1,-1,0,0,0
5,3,2,6099,3,3,1,50,-1,-1,0,0,0
5,3,2,6420,3,3,1,30,-1,-1,0,0,0
5,3,2,321,2,4,0,30,-1,-1,0,0,970
5,3,2,642,1,4,0,8,-1,-1,0,0,140
5,3,2,963,1,4,0,38,-1,-1,0,0,590
5,3,2,1284,4,4,0,10,-1,-1,0,0,690
5,3,2,1605,4,4,0,20,-1,-1,0,0,840
5,3,2,1926,2,4,0,5,-1,-1,0,0,600
5,3,2,2247,3,4,0,0,-1,-1,0,0,220
