"union","performance","framing","id","group_id","round","overextraction","observer","overext_observed","report","punished","round_profit"
3,2,1,"160531","311",15,50,-1,NA,NA,NA,720
3,2,1,"192631","321",15,0,1,50,0,NA,370
3,2,1,"224731","321",15,50,0,NA,NA,1,0
3,2,1,"256831","311",15,45,0,NA,NA,0,640
3,2,1,"288931","321",15,50,0,NA,NA,0,870
3,2,1,"321031","311",15,50,0,NA,NA,1,0
3,2,1,"32131","321",16,25,0,NA,NA,1,0
3,2,1,"64231","311",16,50,1,2,0,NA,1390
3,2,1,"96331","311",16,20,1,50,1,NA,690
3,2,1,"128431","321",16,50,1,50,0,NA,870
3,2,1,"160531","321",16,50,1,25,1,NA,620
3,2,1,"192631","311",16,2,0,NA,NA,0,420
3,2,1,"224731","321",16,50,-1,NA,NA,NA,620
3,2,1,"256831","321",16,50,0,NA,NA,0,620
3,2,1,"288931","311",16,50,0,NA,NA,1,0
3,2,1,"321031","311",16,0,-1,NA,NA,NA,390
3,2,1,"32131","311",17,40,1,50,1,NA,890
3,2,1,"64231","321",17,50,1,50,0,NA,950
3,2,1,"96331","321",17,10,-1,NA,NA,NA,100
3,2,1,"128431","311",17,50,0,NA,NA,1,0
3,2,1,"160531","321",17,50,1,50,1,NA,700
3,2,1,"192631","311",17,2,1,50,1,NA,320
3,2,1,"224731","321",17,50,0,NA,NA,1,0
3,2,1,"256831","311",17,50,0,NA,NA,1,0
3,2,1,"288931","321",17,50,0,NA,NA,0,700
3,2,1,"321031","311",17,0,-1,NA,NA,NA,290
3,2,1,"32131","321",18,20,0,NA,NA,0,700
3,2,1,"64231","311",18,50,0,NA,NA,0,950
3,2,1,"96331","311",18,10,0,NA,NA,0,350
3,2,1,"128431","321",18,0,1,50,0,NA,650
3,2,1,"160531","321",18,50,0,NA,NA,0,1150
3,2,1,"192631","311",18,0,1,10,0,NA,450
3,2,1,"224731","311",18,50,1,50,0,NA,1200
3,2,1,"256831","311",18,50,-1,NA,NA,NA,950
3,2,1,"288931","321",18,50,1,20,0,NA,1400
3,2,1,"321031","321",18,0,-1,NA,NA,NA,400
3,2,1,"32131","311",19,15,0,NA,NA,0,600
3,2,1,"64231","311",19,50,0,NA,NA,0,1120
3,2,1,"96331","311",19,10,-1,NA,NA,NA,520
3,2,1,"128431","311",19,0,1,50,0,NA,620
3,2,1,"160531","321",19,50,0,NA,NA,0,740
3,2,1,"192631","321",19,2,0,NA,NA,0,20
3,2,1,"224731","321",19,50,1,2,0,NA,990
3,2,1,"256831","321",19,50,1,50,0,NA,990
3,2,1,"288931","311",19,50,1,15,0,NA,1370
3,2,1,"321031","321",19,50,-1,NA,NA,NA,740
3,2,1,"32131","311",20,25,1,10,1,NA,700
3,2,1,"64231","321",20,50,1,50,0,NA,750
3,2,1,"96331","311",20,10,0,NA,NA,1,0
3,2,1,"128431","311",20,50,0,NA,NA,0,1070
3,2,1,"160531","311",20,50,1,50,0,NA,1320
3,2,1,"192631","311",20,0,-1,NA,NA,NA,320
3,2,1,"224731","321",20,50,0,NA,NA,0,500
3,2,1,"256831","321",20,50,1,50,0,NA,750
3,2,1,"288931","321",20,50,-1,NA,NA,NA,500
3,2,1,"321031","321",20,50,0,NA,NA,0,500
3,2,2,"32132","322",1,30,NA,NA,NA,NA,730
3,2,2,"64232","312",1,20,NA,NA,NA,NA,370
3,2,2,"96332","322",1,2,NA,NA,NA,NA,310
3,2,2,"128432","312",1,50,NA,NA,NA,NA,820
3,2,2,"160532","312",1,25,NA,NA,NA,NA,450
3,2,2,"192632","312",1,40,NA,NA,NA,NA,670
3,2,2,"224732","322",1,50,NA,NA,NA,NA,1030
3,2,2,"256832","312",1,50,NA,NA,NA,NA,820
3,2,2,"288932","322",1,48,NA,NA,NA,NA,1000
3,2,2,"321032","322",1,14,NA,NA,NA,NA,490
3,2,2,"32132","312",2,15,NA,NA,NA,NA,170
3,2,2,"64232","322",2,50,NA,NA,NA,NA,850
3,2,2,"96332","322",2,6,NA,NA,NA,NA,190
3,2,2,"128432","312",2,50,NA,NA,NA,NA,700
3,2,2,"160532","322",2,25,NA,NA,NA,NA,480
3,2,2,"192632","312",2,50,NA,NA,NA,NA,700
3,2,2,"224732","312",2,45,NA,NA,NA,NA,620
3,2,2,"256832","312",2,50,NA,NA,NA,NA,700
3,2,2,"288932","322",2,48,NA,NA,NA,NA,820
3,2,2,"321032","322",2,50,NA,NA,NA,NA,850
3,2,2,"32132","312",3,20,NA,NA,NA,NA,320
3,2,2,"64232","322",3,50,NA,NA,NA,NA,810
3,2,2,"96332","322",3,8,NA,NA,NA,NA,180
3,2,2,"128432","322",3,50,NA,NA,NA,NA,810
3,2,2,"160532","312",3,25,NA,NA,NA,NA,400
3,2,2,"192632","322",3,30,NA,NA,NA,NA,510
3,2,2,"224732","312",3,50,NA,NA,NA,NA,770
3,2,2,"256832","322",3,50,NA,NA,NA,NA,810
3,2,2,"288932","312",3,50,NA,NA,NA,NA,770
3,2,2,"321032","312",3,50,NA,NA,NA,NA,770
3,2,2,"32132","312",4,0,NA,NA,NA,NA,90
3,2,2,"64232","312",4,50,NA,NA,NA,NA,840
3,2,2,"96332","322",4,0,NA,NA,NA,NA,50
3,2,2,"128432","312",4,40,NA,NA,NA,NA,690
3,2,2,"160532","322",4,50,NA,NA,NA,NA,800
3,2,2,"192632","312",4,50,NA,NA,NA,NA,840
3,2,2,"224732","322",4,45,NA,NA,NA,NA,720
3,2,2,"256832","322",4,50,NA,NA,NA,NA,800
3,2,2,"288932","312",4,41,NA,NA,NA,NA,710
3,2,2,"321032","322",4,45,NA,NA,NA,NA,720
3,2,2,"32132","322",5,20,NA,NA,NA,NA,510
3,2,2,"64232","322",5,50,NA,NA,NA,NA,960
3,2,2,"96332","322",5,8,NA,NA,NA,NA,330
3,2,2,"128432","322",5,30,NA,NA,NA,NA,660
3,2,2,"160532","312",5,25,NA,NA,NA,NA,290
3,2,2,"192632","312",5,50,NA,NA,NA,NA,670
3,2,2,"224732","312",5,50,NA,NA,NA,NA,670
3,2,2,"256832","322",5,50,NA,NA,NA,NA,960
3,2,2,"288932","312",5,46,NA,NA,NA,NA,610
3,2,2,"321032","312",5,45,NA,NA,NA,NA,590
3,2,2,"32132","312",6,20,NA,NA,NA,NA,570
3,2,2,"64232","322",6,40,NA,NA,NA,NA,470
3,2,2,"96332","312",6,0,NA,NA,NA,NA,270
3,2,2,"128432","322",6,40,NA,NA,NA,NA,470
3,2,2,"160532","312",6,25,NA,NA,NA,NA,650
3,2,2,"192632","312",6,50,NA,NA,NA,NA,1020
3,2,2,"224732","322",6,50,NA,NA,NA,NA,620
3,2,2,"256832","322",6,50,NA,NA,NA,NA,620
3,2,2,"288932","312",6,50,NA,NA,NA,NA,1020
3,2,2,"321032","322",6,45,NA,NA,NA,NA,550
3,2,2,"32132","312",7,30,NA,NA,NA,NA,730
3,2,2,"64232","322",7,50,NA,NA,NA,NA,570
3,2,2,"96332","312",7,9,NA,NA,NA,NA,410
3,2,2,"128432","312",7,10,NA,NA,NA,NA,430
3,2,2,"160532","322",7,35,NA,NA,NA,NA,350
3,2,2,"192632","322",7,50,NA,NA,NA,NA,570
3,2,2,"224732","322",7,50,NA,NA,NA,NA,570
3,2,2,"256832","312",7,50,NA,NA,NA,NA,1030
3,2,2,"288932","322",7,50,NA,NA,NA,NA,570
3,2,2,"321032","312",7,45,NA,NA,NA,NA,950
3,2,2,"32132","322",8,40,NA,NA,NA,NA,620
3,2,2,"64232","312",8,50,NA,NA,NA,NA,770
3,2,2,"96332","312",8,0,NA,NA,NA,NA,20
3,2,2,"128432","322",8,30,NA,NA,NA,NA,470
3,2,2,"160532","322",8,35,NA,NA,NA,NA,550
3,2,2,"192632","322",8,40,NA,NA,NA,NA,620
3,2,2,"224732","312",8,50,NA,NA,NA,NA,770
3,2,2,"256832","322",8,50,NA,NA,NA,NA,770
3,2,2,"288932","312",8,50,NA,NA,NA,NA,770
3,2,2,"321032","312",8,45,NA,NA,NA,NA,700
3,2,2,"32132","322",9,30,NA,NA,NA,NA,420
3,2,2,"64232","322",9,50,NA,NA,NA,NA,720
3,2,2,"96332","312",9,0,NA,NA,NA,NA,180
3,2,2,"128432","312",9,20,NA,NA,NA,NA,480
3,2,2,"160532","322",9,25,NA,NA,NA,NA,350
3,2,2,"192632","322",9,50,NA,NA,NA,NA,720
3,2,2,"224732","312",9,50,NA,NA,NA,NA,930
3,2,2,"256832","322",9,50,NA,NA,NA,NA,720
3,2,2,"288932","312",9,48,NA,NA,NA,NA,900
3,2,2,"321032","312",9,45,NA,NA,NA,NA,860
3,2,2,"32132","322",10,35,NA,NA,NA,NA,400
3,2,2,"64232","322",10,50,NA,NA,NA,NA,620
3,2,2,"96332","312",10,5,NA,NA,NA,NA,150
3,2,2,"128432","322",10,40,NA,NA,NA,NA,470
3,2,2,"160532","312",10,35,NA,NA,NA,NA,600
3,2,2,"192632","312",10,50,NA,NA,NA,NA,820
3,2,2,"224732","322",10,50,NA,NA,NA,NA,620
3,2,2,"256832","322",10,50,NA,NA,NA,NA,620
3,2,2,"288932","312",10,50,NA,NA,NA,NA,820
3,2,2,"321032","312",10,45,NA,NA,NA,NA,750
3,2,2,"32132","322",11,30,-1,NA,NA,NA,370
3,2,2,"64232","312",11,30,1,16,1,NA,840
3,2,2,"96332","312",11,0,-1,NA,NA,NA,390
3,2,2,"128432","322",11,40,0,NA,NA,0,520
3,2,2,"160532","312",11,25,1,50,1,NA,770
3,2,2,"192632","312",11,50,0,NA,NA,1,0
3,2,2,"224732","322",11,50,1,40,0,NA,920
3,2,2,"256832","322",11,50,0,NA,NA,0,670
3,2,2,"288932","312",11,16,0,NA,NA,1,0
3,2,2,"321032","322",11,45,1,50,0,NA,850
3,2,2,"32132","322",12,15,-1,NA,NA,NA,460
3,2,2,"64232","312",12,50,1,50,1,NA,860
3,2,2,"96332","312",12,2,0,NA,NA,0,140
3,2,2,"128432","322",12,40,1,50,1,NA,830
3,2,2,"160532","312",12,25,1,2,0,NA,740
3,2,2,"192632","312",12,50,0,NA,NA,1,0
3,2,2,"224732","312",12,50,-1,NA,NA,NA,860
3,2,2,"256832","322",12,50,0,NA,NA,1,0
3,2,2,"288932","322",12,3,1,45,1,NA,280
3,2,2,"321032","322",12,45,0,NA,NA,1,0
3,2,2,"32132","322",13,10,1,50,0,NA,530
3,2,2,"64232","312",13,50,0,NA,NA,1,0
3,2,2,"96332","312",13,0,-1,NA,NA,NA,120
3,2,2,"128432","322",13,50,-1,NA,NA,NA,880
3,2,2,"160532","312",13,35,1,50,1,NA,650
3,2,2,"192632","322",13,50,1,14,0,NA,1130
3,2,2,"224732","322",13,50,0,NA,NA,0,880
3,2,2,"256832","312",13,50,0,NA,NA,1,0
3,2,2,"288932","312",13,40,1,50,1,NA,720
3,2,2,"321032","322",13,14,0,NA,NA,0,340
3,2,2,"32132","322",14,15,1,50,0,NA,930
3,2,2,"64232","322",14,0,-1,NA,NA,NA,450
3,2,2,"96332","312",14,0,-1,NA,NA,NA,300
3,2,2,"128432","322",14,30,1,14,1,NA,900
3,2,2,"160532","312",14,25,0,NA,NA,1,0
3,2,2,"192632","312",14,50,1,25,1,NA,1050
3,2,2,"224732","312",14,50,1,14,0,NA,1300
3,2,2,"256832","322",14,50,0,NA,NA,0,1200
3,2,2,"288932","322",14,14,0,NA,NA,1,0
3,2,2,"321032","312",14,14,0,NA,NA,0,510
3,2,2,"32132","312",15,15,1,50,0,NA,810
3,2,2,"64232","312",15,50,0,NA,NA,0,1080
3,2,2,"96332","322",15,3,1,50,0,NA,320
3,2,2,"128432","312",15,40,1,14,1,NA,930
3,2,2,"160532","322",15,42,0,NA,NA,1,0
3,2,2,"192632","322",15,50,1,42,1,NA,770
3,2,2,"224732","322",15,50,0,NA,NA,0,770
3,2,2,"256832","322",15,50,-1,NA,NA,NA,770
3,2,2,"288932","312",15,14,0,NA,NA,1,0
3,2,2,"321032","312",15,14,-1,NA,NA,NA,540
3,2,2,"32132","322",16,15,1,50,0,NA,650
3,2,2,"64232","322",16,50,0,NA,NA,0,920
3,2,2,"96332","322",16,0,1,50,0,NA,420
3,2,2,"128432","312",16,20,0,NA,NA,1,0
3,2,2,"160532","312",16,25,1,50,1,NA,800
3,2,2,"192632","322",16,50,0,NA,NA,0,920
3,2,2,"224732","322",16,50,-1,NA,NA,NA,920
3,2,2,"256832","312",16,50,0,NA,NA,1,0
3,2,2,"288932","312",16,6,1,20,1,NA,510
3,2,2,"321032","312",16,14,-1,NA,NA,NA,630
3,2,2,"32132","312",17,35,1,50,0,NA,890
3,2,2,"64232","312",17,50,0,NA,NA,0,870
3,2,2,"96332","322",17,8,0,NA,NA,0,310
3,2,2,"128432","322",17,40,1,8,0,NA,1040
3,2,2,"160532","312",17,35,0,NA,NA,0,640
3,2,2,"192632","322",17,50,0,NA,NA,0,940
3,2,2,"224732","322",17,50,1,50,0,NA,1190
3,2,2,"256832","312",17,50,1,35,0,NA,1120
3,2,2,"288932","312",17,6,-1,NA,NA,NA,210
3,2,2,"321032","322",17,14,-1,NA,NA,NA,400
3,2,2,"32132","312",18,35,0,NA,NA,0,450
3,2,2,"64232","322",18,50,1,9,1,NA,950
3,2,2,"96332","322",18,0,-1,NA,NA,NA,200
3,2,2,"128432","312",18,50,-1,NA,NA,NA,670
3,2,2,"160532","312",18,35,1,35,0,NA,700
3,2,2,"192632","322",18,50,1,50,1,NA,950
3,2,2,"224732","312",18,50,0,NA,NA,0,670
3,2,2,"256832","322",18,50,0,NA,NA,1,0
3,2,2,"288932","322",18,9,0,NA,NA,1,0
3,2,2,"321032","312",18,45,1,50,0,NA,850
3,2,2,"32132","312",19,35,1,50,0,NA,770
3,2,2,"64232","312",19,50,0,NA,NA,0,750
3,2,2,"96332","322",19,0,1,45,0,NA,500
3,2,2,"128432","312",19,30,-1,NA,NA,NA,450
3,2,2,"160532","312",19,35,1,50,0,NA,770
3,2,2,"192632","322",19,50,0,NA,NA,0,1000
3,2,2,"224732","312",19,50,0,NA,NA,0,750
3,2,2,"256832","322",19,50,1,50,0,NA,1250
3,2,2,"288932","322",19,5,-1,NA,NA,NA,320
3,2,2,"321032","322",19,45,0,NA,NA,0,920
3,2,2,"32132","322",20,35,1,50,0,NA,770
3,2,2,"64232","312",20,50,-1,NA,NA,NA,980
3,2,2,"96332","312",20,2,1,6,0,NA,510
3,2,2,"128432","322",20,30,0,NA,NA,0,450
3,2,2,"160532","322",20,35,1,30,0,NA,770
3,2,2,"192632","322",20,50,-1,NA,NA,NA,750
3,2,2,"224732","322",20,50,0,NA,NA,0,750
3,2,2,"256832","312",20,50,1,45,0,NA,1230
3,2,2,"288932","312",20,6,0,NA,NA,0,320
3,2,2,"321032","312",20,45,0,NA,NA,0,910
4,2,1,"32141","421",1,0,NA,NA,NA,NA,650
4,2,1,"64241","411",1,0,NA,NA,NA,NA,690
4,2,1,"96341","411",1,2,NA,NA,NA,NA,720
4,2,1,"128441","411",1,0,NA,NA,NA,NA,690
4,2,1,"160541","411",1,30,NA,NA,NA,NA,1140
4,2,1,"192641","411",1,30,NA,NA,NA,NA,1140
4,2,1,"224741","421",1,25,NA,NA,NA,NA,1020
4,2,1,"256841","421",1,10,NA,NA,NA,NA,800
4,2,1,"288941","421",1,35,NA,NA,NA,NA,1170
4,2,1,"321041","421",1,0,NA,NA,NA,NA,650
4,2,1,"32141","421",2,0,NA,NA,NA,NA,880
4,2,1,"64241","411",2,15,NA,NA,NA,NA,850
4,2,1,"96341","411",2,0,NA,NA,NA,NA,620
4,2,1,"128441","411",2,0,NA,NA,NA,NA,620
4,2,1,"160541","411",2,50,NA,NA,NA,NA,1370
4,2,1,"192641","411",2,10,NA,NA,NA,NA,770
4,2,1,"224741","421",2,15,NA,NA,NA,NA,1100
4,2,1,"256841","421",2,9,NA,NA,NA,NA,1010
4,2,1,"288941","421",2,0,NA,NA,NA,NA,880
4,2,1,"321041","421",2,0,NA,NA,NA,NA,880
4,2,1,"32141","421",3,0,NA,NA,NA,NA,690
4,2,1,"64241","411",3,5,NA,NA,NA,NA,500
4,2,1,"96341","411",3,40,NA,NA,NA,NA,1020
4,2,1,"128441","411",3,0,NA,NA,NA,NA,420
4,2,1,"160541","411",3,30,NA,NA,NA,NA,870
4,2,1,"192641","411",3,40,NA,NA,NA,NA,1020
4,2,1,"224741","421",3,9,NA,NA,NA,NA,820
4,2,1,"256841","421",3,8,NA,NA,NA,NA,810
4,2,1,"288941","421",3,25,NA,NA,NA,NA,1060
4,2,1,"321041","421",3,20,NA,NA,NA,NA,990
4,2,1,"32141","421",4,0,NA,NA,NA,NA,600
4,2,1,"64241","411",4,15,NA,NA,NA,NA,660
4,2,1,"96341","411",4,8,NA,NA,NA,NA,550
4,2,1,"128441","411",4,20,NA,NA,NA,NA,730
4,2,1,"160541","411",4,40,NA,NA,NA,NA,1030
4,2,1,"192641","411",4,30,NA,NA,NA,NA,880
4,2,1,"224741","421",4,5,NA,NA,NA,NA,680
4,2,1,"256841","421",4,9,NA,NA,NA,NA,740
4,2,1,"288941","421",4,45,NA,NA,NA,NA,1280
4,2,1,"321041","421",4,20,NA,NA,NA,NA,900
4,2,1,"32141","421",5,0,NA,NA,NA,NA,730
4,2,1,"64241","411",5,0,NA,NA,NA,NA,350
4,2,1,"96341","411",5,30,NA,NA,NA,NA,800
4,2,1,"128441","411",5,10,NA,NA,NA,NA,500
4,2,1,"160541","411",5,50,NA,NA,NA,NA,1100
4,2,1,"192641","411",5,40,NA,NA,NA,NA,950
4,2,1,"224741","421",5,10,NA,NA,NA,NA,880
4,2,1,"256841","421",5,9,NA,NA,NA,NA,860
4,2,1,"288941","421",5,20,NA,NA,NA,NA,1030
4,2,1,"321041","421",5,15,NA,NA,NA,NA,950
4,2,1,"32141","421",6,0,NA,NA,NA,NA,800
4,2,1,"64241","411",6,0,NA,NA,NA,NA,450
4,2,1,"96341","411",6,30,NA,NA,NA,NA,900
4,2,1,"128441","411",6,0,NA,NA,NA,NA,450
4,2,1,"160541","411",6,30,NA,NA,NA,NA,900
4,2,1,"192641","411",6,50,NA,NA,NA,NA,1200
4,2,1,"224741","421",6,6,NA,NA,NA,NA,890
4,2,1,"256841","421",6,9,NA,NA,NA,NA,930
4,2,1,"288941","421",6,15,NA,NA,NA,NA,1020
4,2,1,"321041","421",6,10,NA,NA,NA,NA,950
4,2,1,"32141","421",7,0,NA,NA,NA,NA,700
4,2,1,"64241","411",7,0,NA,NA,NA,NA,450
4,2,1,"96341","411",7,30,NA,NA,NA,NA,900
4,2,1,"128441","411",7,0,NA,NA,NA,NA,450
4,2,1,"160541","411",7,40,NA,NA,NA,NA,1050
4,2,1,"192641","411",7,40,NA,NA,NA,NA,1050
4,2,1,"224741","421",7,9,NA,NA,NA,NA,830
4,2,1,"256841","421",7,10,NA,NA,NA,NA,850
4,2,1,"288941","421",7,31,NA,NA,NA,NA,1160
4,2,1,"321041","421",7,10,NA,NA,NA,NA,850
4,2,1,"32141","421",8,0,NA,NA,NA,NA,630
4,2,1,"64241","411",8,0,NA,NA,NA,NA,500
4,2,1,"96341","411",8,0,NA,NA,NA,NA,500
4,2,1,"128441","411",8,50,NA,NA,NA,NA,1250
4,2,1,"160541","411",8,50,NA,NA,NA,NA,1250
4,2,1,"192641","411",8,0,NA,NA,NA,NA,500
4,2,1,"224741","421",8,19,NA,NA,NA,NA,910
4,2,1,"256841","421",8,9,NA,NA,NA,NA,760
4,2,1,"288941","421",8,46,NA,NA,NA,NA,1320
4,2,1,"321041","421",8,0,NA,NA,NA,NA,630
4,2,1,"32141","421",9,0,NA,NA,NA,NA,610
4,2,1,"64241","411",9,0,NA,NA,NA,NA,120
4,2,1,"96341","411",9,50,NA,NA,NA,NA,870
4,2,1,"128441","411",9,50,NA,NA,NA,NA,870
4,2,1,"160541","411",9,35,NA,NA,NA,NA,650
4,2,1,"192641","411",9,40,NA,NA,NA,NA,720
4,2,1,"224741","421",9,23,NA,NA,NA,NA,950
4,2,1,"256841","421",9,7,NA,NA,NA,NA,710
4,2,1,"288941","421",9,38,NA,NA,NA,NA,1180
4,2,1,"321041","421",9,10,NA,NA,NA,NA,760
4,2,1,"32141","421",10,0,NA,NA,NA,NA,450
4,2,1,"64241","411",10,0,NA,NA,NA,NA,250
4,2,1,"96341","411",10,20,NA,NA,NA,NA,550
4,2,1,"128441","411",10,50,NA,NA,NA,NA,1000
4,2,1,"160541","411",10,50,NA,NA,NA,NA,1000
4,2,1,"192641","411",10,30,NA,NA,NA,NA,700
4,2,1,"224741","421",10,49,NA,NA,NA,NA,1190
4,2,1,"256841","421",10,9,NA,NA,NA,NA,590
4,2,1,"288941","421",10,36,NA,NA,NA,NA,990
4,2,1,"321041","421",10,15,NA,NA,NA,NA,680
4,2,1,"32141","421",11,0,-1,NA,NA,NA,720
4,2,1,"64241","411",11,0,0,NA,NA,0,370
4,2,1,"96341","411",11,50,1,0,0,NA,1120
4,2,1,"128441","411",11,5,0,NA,NA,0,450
4,2,1,"160541","411",11,50,-1,NA,NA,NA,1120
4,2,1,"192641","411",11,20,1,5,0,NA,920
4,2,1,"224741","421",11,15,1,5,0,NA,1200
4,2,1,"256841","421",11,5,0,NA,NA,0,800
4,2,1,"288941","421",11,35,1,0,0,NA,1250
4,2,1,"321041","421",11,0,0,NA,NA,0,720
4,2,1,"32141","421",12,0,0,NA,NA,0,750
4,2,1,"64241","411",12,0,0,NA,NA,0,350
4,2,1,"96341","411",12,50,1,0,0,NA,1100
4,2,1,"128441","411",12,0,0,NA,NA,0,350
4,2,1,"160541","411",12,50,-1,NA,NA,NA,1100
4,2,1,"192641","411",12,30,1,0,0,NA,800
4,2,1,"224741","421",12,29,1,0,0,NA,1190
4,2,1,"256841","421",12,0,1,0,0,NA,750
4,2,1,"288941","421",12,20,-1,NA,NA,NA,1050
4,2,1,"321041","421",12,0,0,NA,NA,0,750
4,2,1,"32141","421",13,0,0,NA,NA,0,700
4,2,1,"64241","411",13,0,-1,NA,NA,NA,470
4,2,1,"96341","411",13,20,0,NA,NA,0,770
4,2,1,"128441","411",13,5,0,NA,NA,0,550
4,2,1,"160541","411",13,50,1,5,0,NA,1470
4,2,1,"192641","411",13,30,1,20,0,NA,1170
4,2,1,"224741","421",13,24,0,NA,NA,0,1060
4,2,1,"256841","421",13,0,1,0,0,NA,700
4,2,1,"288941","421",13,36,1,24,0,NA,1490
4,2,1,"321041","421",13,0,-1,NA,NA,NA,700
4,2,1,"32141","421",14,0,-1,NA,NA,NA,780
4,2,1,"64241","411",14,0,1,40,1,NA,470
4,2,1,"96341","411",14,20,1,5,0,NA,1020
4,2,1,"128441","411",14,5,0,NA,NA,0,550
4,2,1,"160541","411",14,40,0,NA,NA,1,0
4,2,1,"192641","411",14,40,-1,NA,NA,NA,1070
4,2,1,"224741","421",14,19,0,NA,NA,0,1060
4,2,1,"256841","421",14,0,1,19,0,NA,1030
4,2,1,"288941","421",14,25,1,0,0,NA,1150
4,2,1,"321041","421",14,0,0,NA,NA,0,780
4,2,1,"32141","421",15,0,-1,NA,NA,NA,730
4,2,1,"64241","411",15,0,-1,NA,NA,NA,400
4,2,1,"96341","411",15,50,0,NA,NA,1,0
4,2,1,"128441","411",15,0,1,50,1,NA,400
4,2,1,"160541","411",15,50,0,NA,NA,0,1150
4,2,1,"192641","411",15,20,1,50,0,NA,950
4,2,1,"224741","421",15,12,0,NA,NA,0,910
4,2,1,"256841","421",15,0,0,NA,NA,0,730
4,2,1,"288941","421",15,42,1,12,0,NA,1610
4,2,1,"321041","421",15,0,1,0,0,NA,730
4,2,1,"32141","421",16,0,-1,NA,NA,NA,680
4,2,1,"64241","411",16,0,0,NA,NA,0,600
4,2,1,"96341","411",16,0,1,0,0,NA,600
4,2,1,"128441","411",16,0,0,NA,NA,0,600
4,2,1,"160541","411",16,50,1,0,0,NA,1350
4,2,1,"192641","411",16,30,-1,NA,NA,NA,1050
4,2,1,"224741","421",16,27,1,0,0,NA,1080
4,2,1,"256841","421",16,0,0,NA,NA,0,680
4,2,1,"288941","421",16,37,1,0,0,NA,1230
4,2,1,"321041","421",16,0,0,NA,NA,0,680
4,2,1,"32141","421",17,0,1,39,1,NA,610
4,2,1,"64241","411",17,0,-1,NA,NA,NA,650
4,2,1,"96341","411",17,30,0,NA,NA,1,0
4,2,1,"128441","411",17,0,0,NA,NA,0,650
4,2,1,"160541","411",17,30,1,30,1,NA,1100
4,2,1,"192641","411",17,10,1,0,0,NA,800
4,2,1,"224741","421",17,39,0,NA,NA,1,0
4,2,1,"256841","421",17,0,1,38,0,NA,860
4,2,1,"288941","421",17,38,0,NA,NA,0,1180
4,2,1,"321041","421",17,0,-1,NA,NA,NA,610
4,2,1,"32141","421",18,0,0,NA,NA,0,700
4,2,1,"64241","411",18,0,0,NA,NA,0,550
4,2,1,"96341","411",18,20,0,NA,NA,1,0
4,2,1,"128441","411",18,0,1,20,1,NA,550
4,2,1,"160541","411",18,50,1,0,0,NA,1300
4,2,1,"192641","411",18,20,-1,NA,NA,NA,850
4,2,1,"224741","421",18,0,0,NA,NA,0,700
4,2,1,"256841","421",18,0,1,0,0,NA,700
4,2,1,"288941","421",18,29,1,0,0,NA,1140
4,2,1,"321041","421",18,30,-1,NA,NA,NA,1150
4,2,1,"32141","421",19,0,1,28,1,NA,630
4,2,1,"64241","411",19,0,0,NA,NA,0,500
4,2,1,"96341","411",19,30,1,0,0,NA,950
4,2,1,"128441","411",19,0,1,30,1,NA,500
4,2,1,"160541","411",19,40,-1,NA,NA,NA,1100
4,2,1,"192641","411",19,30,0,NA,NA,1,0
4,2,1,"224741","421",19,28,0,NA,NA,1,0
4,2,1,"256841","421",19,0,-1,NA,NA,NA,630
4,2,1,"288941","421",19,45,0,NA,NA,1,0
4,2,1,"321041","421",19,0,1,45,1,NA,630
4,2,1,"32141","421",20,0,0,NA,NA,0,770
4,2,1,"64241","411",20,0,0,NA,NA,0,450
4,2,1,"96341","411",20,30,-1,NA,NA,NA,900
4,2,1,"128441","411",20,0,1,0,0,NA,450
4,2,1,"160541","411",20,50,1,30,0,NA,1450
4,2,1,"192641","411",20,30,0,NA,NA,0,900
4,2,1,"224741","421",20,0,1,0,0,NA,770
4,2,1,"256841","421",20,0,-1,NA,NA,NA,770
4,2,1,"288941","421",20,46,1,0,0,NA,1460
4,2,1,"321041","421",20,0,0,NA,NA,0,770
4,2,2,"32142","422",1,0,NA,NA,NA,NA,450
4,2,2,"64242","412",1,25,NA,NA,NA,NA,1130
4,2,2,"96342","412",1,0,NA,NA,NA,NA,760
4,2,2,"128442","422",1,45,NA,NA,NA,NA,1120
4,2,2,"160542","422",1,40,NA,NA,NA,NA,1050
4,2,2,"192642","412",1,23,NA,NA,NA,NA,1100
4,2,2,"224742","422",1,0,NA,NA,NA,NA,450
4,2,2,"256842","412",1,0,NA,NA,NA,NA,760
4,2,2,"288942","422",1,25,NA,NA,NA,NA,820
4,2,2,"321042","412",1,0,NA,NA,NA,NA,760
4,2,2,"32142","422",2,0,NA,NA,NA,NA,950
4,2,2,"64242","412",2,0,NA,NA,NA,NA,610
4,2,2,"96342","412",2,0,NA,NA,NA,NA,610
4,2,2,"128442","422",2,0,NA,NA,NA,NA,950
4,2,2,"160542","422",2,0,NA,NA,NA,NA,950
4,2,2,"192642","412",2,28,NA,NA,NA,NA,1030
4,2,2,"224742","422",2,10,NA,NA,NA,NA,1100
4,2,2,"256842","412",2,50,NA,NA,NA,NA,1360
4,2,2,"288942","422",2,0,NA,NA,NA,NA,950
4,2,2,"321042","412",2,0,NA,NA,NA,NA,610
4,2,2,"32142","422",3,1,NA,NA,NA,NA,710
4,2,2,"64242","412",3,10,NA,NA,NA,NA,720
4,2,2,"96342","412",3,0,NA,NA,NA,NA,570
