union,performance,framing,id,round,overextraction,observer,overext_observed,report,punished,round_profit,group_id
3,2,1,1284311,16,50,1,50,0,NA,870,311
3,2,1,1605321,16,50,1,25,1,NA,620,321
3,2,1,1926311,16,2,0,NA,NA,0,420,311
3,2,1,2247311,16,50,-1,NA,NA,NA,620,311
3,2,1,2568321,16,50,0,NA,NA,0,620,321
3,2,1,2889321,16,50,0,NA,NA,1,0,321
3,2,1,3210321,16,0,-1,NA,NA,NA,390,321
3,2,1,321311,17,40,1,50,1,NA,890,311
3,2,1,642311,17,50,1,50,0,NA,950,311
3,2,1,963321,17,10,-1,NA,NA,NA,100,321
3,2,1,1284311,17,50,0,NA,NA,1,0,311
3,2,1,1605321,17,50,1,50,1,NA,700,321
3,2,1,1926311,17,2,1,50,1,NA,320,311
3,2,1,2247311,17,50,0,NA,NA,1,0,311
3,2,1,2568321,17,50,0,NA,NA,1,0,321
3,2,1,2889321,17,50,0,NA,NA,0,700,321
3,2,1,3210321,17,0,-1,NA,NA,NA,290,321
3,2,1,321311,18,20,0,NA,NA,0,700,311
3,2,1,642311,18,50,0,NA,NA,0,950,311
3,2,1,963321,18,10,0,NA,NA,0,350,321
3,2,1,1284311,18,0,1,50,0,NA,650,311
3,2,1,1605321,18,50,0,NA,NA,0,1150,321
3,2,1,1926311,18,0,1,10,0,NA,450,311
3,2,1,2247311,18,50,1,50,0,NA,1200,311
3,2,1,2568321,18,50,-1,NA,NA,NA,950,321
3,2,1,2889321,18,50,1,20,0,NA,1400,321
3,2,1,3210321,18,0,-1,NA,NA,NA,400,321
3,2,1,321311,19,15,0,NA,NA,0,600,311
3,2,1,642311,19,50,0,NA,NA,0,1120,311
3,2,1,963321,19,10,-1,NA,NA,NA,520,321
3,2,1,1284311,19,0,1,50,0,NA,620,311
3,2,1,1605321,19,50,0,NA,NA,0,740,321
3,2,1,1926311,19,2,0,NA,NA,0,20,311
3,2,1,2247311,19,50,1,2,0,NA,990,311
3,2,1,2568321,19,50,1,50,0,NA,990,321
3,2,1,2889321,19,50,1,15,0,NA,1370,321
3,2,1,3210321,19,50,-1,NA,NA,NA,740,321
3,2,1,321311,20,25,1,10,1,NA,700,311
3,2,1,642311,20,50,1,50,0,NA,750,311
3,2,1,963321,20,10,0,NA,NA,1,0,321
3,2,1,1284311,20,50,0,NA,NA,0,1070,311
3,2,1,1605321,20,50,1,50,0,NA,1320,321
3,2,1,1926311,20,0,-1,NA,NA,NA,320,311
3,2,1,2247311,20,50,0,NA,NA,0,500,311
3,2,1,2568321,20,50,1,50,0,NA,750,321
3,2,1,2889321,20,50,-1,NA,NA,NA,500,321
3,2,1,3210321,20,50,0,NA,NA,0,500,321
3,2,2,321312,1,30,NA,NA,NA,NA,730,312
3,2,2,642312,1,20,NA,NA,NA,NA,370,312
3,2,2,963322,1,2,NA,NA,NA,NA,310,322
3,2,2,1284312,1,50,NA,NA,NA,NA,820,312
3,2,2,1605322,1,25,NA,NA,NA,NA,450,322
3,2,2,1926312,1,40,NA,NA,NA,NA,670,312
3,2,2,2247312,1,50,NA,NA,NA,NA,1030,312
3,2,2,2568322,1,50,NA,NA,NA,NA,820,322
3,2,2,2889322,1,48,NA,NA,NA,NA,1000,322
3,2,2,3210322,1,14,NA,NA,NA,NA,490,322
3,2,2,321312,2,15,NA,NA,NA,NA,170,312
3,2,2,642312,2,50,NA,NA,NA,NA,850,312
3,2,2,963322,2,6,NA,NA,NA,NA,190,322
3,2,2,1284312,2,50,NA,NA,NA,NA,700,312
3,2,2,1605322,2,25,NA,NA,NA,NA,480,322
3,2,2,1926312,2,50,NA,NA,NA,NA,700,312
3,2,2,2247312,2,45,NA,NA,NA,NA,620,312
3,2,2,2568322,2,50,NA,NA,NA,NA,700,322
3,2,2,2889322,2,48,NA,NA,NA,NA,820,322
3,2,2,3210322,2,50,NA,NA,NA,NA,850,322
3,2,2,321312,3,20,NA,NA,NA,NA,320,312
3,2,2,642312,3,50,NA,NA,NA,NA,810,312
3,2,2,963322,3,8,NA,NA,NA,NA,180,322
3,2,2,1284312,3,50,NA,NA,NA,NA,810,312
3,2,2,1605322,3,25,NA,NA,NA,NA,400,322
3,2,2,1926312,3,30,NA,NA,NA,NA,510,312
3,2,2,2247312,3,50,NA,NA,NA,NA,770,312
3,2,2,2568322,3,50,NA,NA,NA,NA,810,322
3,2,2,2889322,3,50,NA,NA,NA,NA,770,322
3,2,2,3210322,3,50,NA,NA,NA,NA,770,322
3,2,2,321312,4,0,NA,NA,NA,NA,90,312
3,2,2,642312,4,50,NA,NA,NA,NA,840,312
3,2,2,963322,4,0,NA,NA,NA,NA,50,322
3,2,2,1284312,4,40,NA,NA,NA,NA,690,312
3,2,2,1605322,4,50,NA,NA,NA,NA,800,322
3,2,2,1926312,4,50,NA,NA,NA,NA,840,312
3,2,2,2247312,4,45,NA,NA,NA,NA,720,312
3,2,2,2568322,4,50,NA,NA,NA,NA,800,322
3,2,2,2889322,4,41,NA,NA,NA,NA,710,322
3,2,2,3210322,4,45,NA,NA,NA,NA,720,322
3,2,2,321312,5,20,NA,NA,NA,NA,510,312
3,2,2,642312,5,50,NA,NA,NA,NA,960,312
3,2,2,963322,5,8,NA,NA,NA,NA,330,322
3,2,2,1284312,5,30,NA,NA,NA,NA,660,312
3,2,2,1605322,5,25,NA,NA,NA,NA,290,322
3,2,2,1926312,5,50,NA,NA,NA,NA,670,312
3,2,2,2247312,5,50,NA,NA,NA,NA,670,312
3,2,2,2568322,5,50,NA,NA,NA,NA,960,322
3,2,2,2889322,5,46,NA,NA,NA,NA,610,322
3,2,2,3210322,5,45,NA,NA,NA,NA,590,322
3,2,2,321312,6,20,NA,NA,NA,NA,570,312
3,2,2,642312,6,40,NA,NA,NA,NA,470,312
3,2,2,963322,6,0,NA,NA,NA,NA,270,322
3,2,2,1284312,6,40,NA,NA,NA,NA,470,312
3,2,2,1605322,6,25,NA,NA,NA,NA,650,322
3,2,2,1926312,6,50,NA,NA,NA,NA,1020,312
3,2,2,2247312,6,50,NA,NA,NA,NA,620,312
3,2,2,2568322,6,50,NA,NA,NA,NA,620,322
3,2,2,2889322,6,50,NA,NA,NA,NA,1020,322
3,2,2,3210322,6,45,NA,NA,NA,NA,550,322
3,2,2,321312,7,30,NA,NA,NA,NA,730,312
3,2,2,642312,7,50,NA,NA,NA,NA,570,312
3,2,2,963322,7,9,NA,NA,NA,NA,410,322
3,2,2,1284312,7,10,NA,NA,NA,NA,430,312
3,2,2,1605322,7,35,NA,NA,NA,NA,350,322
3,2,2,1926312,7,50,NA,NA,NA,NA,570,312
3,2,2,2247312,7,50,NA,NA,NA,NA,570,312
3,2,2,2568322,7,50,NA,NA,NA,NA,1030,322
3,2,2,2889322,7,50,NA,NA,NA,NA,570,322
3,2,2,3210322,7,45,NA,NA,NA,NA,950,322
3,2,2,321312,8,40,NA,NA,NA,NA,620,312
3,2,2,642312,8,50,NA,NA,NA,NA,770,312
3,2,2,963322,8,0,NA,NA,NA,NA,20,322
3,2,2,1284312,8,30,NA,NA,NA,NA,470,312
3,2,2,1605322,8,35,NA,NA,NA,NA,550,322
3,2,2,1926312,8,40,NA,NA,NA,NA,620,312
3,2,2,2247312,8,50,NA,NA,NA,NA,770,312
3,2,2,2568322,8,50,NA,NA,NA,NA,770,322
3,2,2,2889322,8,50,NA,NA,NA,NA,770,322
3,2,2,3210322,8,45,NA,NA,NA,NA,700,322
3,2,2,321312,9,30,NA,NA,NA,NA,420,312
3,2,2,642312,9,50,NA,NA,NA,NA,720,312
3,2,2,963322,9,0,NA,NA,NA,NA,180,322
3,2,2,1284312,9,20,NA,NA,NA,NA,480,312
3,2,2,1605322,9,25,NA,NA,NA,NA,350,322
3,2,2,1926312,9,50,NA,NA,NA,NA,720,312
3,2,2,2247312,9,50,NA,NA,NA,NA,930,312
3,2,2,2568322,9,50,NA,NA,NA,NA,720,322
3,2,2,2889322,9,48,NA,NA,NA,NA,900,322
3,2,2,3210322,9,45,NA,NA,NA,NA,860,322
3,2,2,321312,10,35,NA,NA,NA,NA,400,312
3,2,2,642312,10,50,NA,NA,NA,NA,620,312
3,2,2,963322,10,5,NA,NA,NA,NA,150,322
3,2,2,1284312,10,40,NA,NA,NA,NA,470,312
3,2,2,1605322,10,35,NA,NA,NA,NA,600,322
3,2,2,1926312,10,50,NA,NA,NA,NA,820,312
3,2,2,2247312,10,50,NA,NA,NA,NA,620,312
3,2,2,2568322,10,50,NA,NA,NA,NA,620,322
3,2,2,2889322,10,50,NA,NA,NA,NA,820,322
3,2,2,3210322,10,45,NA,NA,NA,NA,750,322
3,2,2,321312,11,30,-1,NA,NA,NA,370,312
3,2,2,642312,11,30,1,16,1,NA,840,312
3,2,2,963322,11,0,-1,NA,NA,NA,390,322
3,2,2,1284312,11,40,0,NA,NA,0,520,312
3,2,2,1605322,11,25,1,50,1,NA,770,322
3,2,2,1926312,11,50,0,NA,NA,1,0,312
3,2,2,2247312,11,50,1,40,0,NA,920,312
3,2,2,2568322,11,50,0,NA,NA,0,670,322
3,2,2,2889322,11,16,0,NA,NA,1,0,322
3,2,2,3210322,11,45,1,50,0,NA,850,322
3,2,2,321312,12,15,-1,NA,NA,NA,460,312
3,2,2,642312,12,50,1,50,1,NA,860,312
3,2,2,963322,12,2,0,NA,NA,0,140,322
3,2,2,1284312,12,40,1,50,1,NA,830,312
3,2,2,1605322,12,25,1,2,0,NA,740,322
3,2,2,1926312,12,50,0,NA,NA,1,0,312
3,2,2,2247312,12,50,-1,NA,NA,NA,860,312
3,2,2,2568322,12,50,0,NA,NA,1,0,322
3,2,2,2889322,12,3,1,45,1,NA,280,322
3,2,2,3210322,12,45,0,NA,NA,1,0,322
3,2,2,321312,13,10,1,50,0,NA,530,312
3,2,2,642312,13,50,0,NA,NA,1,0,312
3,2,2,963322,13,0,-1,NA,NA,NA,120,322
3,2,2,1284312,13,50,-1,NA,NA,NA,880,312
3,2,2,1605322,13,35,1,50,1,NA,650,322
3,2,2,1926312,13,50,1,14,0,NA,1130,312
3,2,2,2247312,13,50,0,NA,NA,0,880,312
3,2,2,2568322,13,50,0,NA,NA,1,0,322
3,2,2,2889322,13,40,1,50,1,NA,720,322
3,2,2,3210322,13,14,0,NA,NA,0,340,322
3,2,2,321312,14,15,1,50,0,NA,930,312
3,2,2,642312,14,0,-1,NA,NA,NA,450,312
3,2,2,963322,14,0,-1,NA,NA,NA,300,322
3,2,2,1284312,14,30,1,14,1,NA,900,312
3,2,2,1605322,14,25,0,NA,NA,1,0,322
3,2,2,1926312,14,50,1,25,1,NA,1050,312
3,2,2,2247312,14,50,1,14,0,NA,1300,312
3,2,2,2568322,14,50,0,NA,NA,0,1200,322
3,2,2,2889322,14,14,0,NA,NA,1,0,322
3,2,2,3210322,14,14,0,NA,NA,0,510,322
3,2,2,321312,15,15,1,50,0,NA,810,312
3,2,2,642312,15,50,0,NA,NA,0,1080,312
3,2,2,963322,15,3,1,50,0,NA,320,322
3,2,2,1284312,15,40,1,14,1,NA,930,312
3,2,2,1605322,15,42,0,NA,NA,1,0,322
3,2,2,1926312,15,50,1,42,1,NA,770,312
3,2,2,2247312,15,50,0,NA,NA,0,770,312
3,2,2,2568322,15,50,-1,NA,NA,NA,770,322
3,2,2,2889322,15,14,0,NA,NA,1,0,322
3,2,2,3210322,15,14,-1,NA,NA,NA,540,322
3,2,2,321312,16,15,1,50,0,NA,650,312
3,2,2,642312,16,50,0,NA,NA,0,920,312
3,2,2,963322,16,0,1,50,0,NA,420,322
3,2,2,1284312,16,20,0,NA,NA,1,0,312
3,2,2,1605322,16,25,1,50,1,NA,800,322
3,2,2,1926312,16,50,0,NA,NA,0,920,312
3,2,2,2247312,16,50,-1,NA,NA,NA,920,312
3,2,2,2568322,16,50,0,NA,NA,1,0,322
3,2,2,2889322,16,6,1,20,1,NA,510,322
3,2,2,3210322,16,14,-1,NA,NA,NA,630,322
3,2,2,321312,17,35,1,50,0,NA,890,312
3,2,2,642312,17,50,0,NA,NA,0,870,312
3,2,2,963322,17,8,0,NA,NA,0,310,322
3,2,2,1284312,17,40,1,8,0,NA,1040,312
3,2,2,1605322,17,35,0,NA,NA,0,640,322
3,2,2,1926312,17,50,0,NA,NA,0,940,312
3,2,2,2247312,17,50,1,50,0,NA,1190,312
3,2,2,2568322,17,50,1,35,0,NA,1120,322
3,2,2,2889322,17,6,-1,NA,NA,NA,210,322
3,2,2,3210322,17,14,-1,NA,NA,NA,400,322
3,2,2,321312,18,35,0,NA,NA,0,450,312
3,2,2,642312,18,50,1,9,1,NA,950,312
3,2,2,963322,18,0,-1,NA,NA,NA,200,322
3,2,2,1284312,18,50,-1,NA,NA,NA,670,312
3,2,2,1605322,18,35,1,35,0,NA,700,322
3,2,2,1926312,18,50,1,50,1,NA,950,312
3,2,2,2247312,18,50,0,NA,NA,0,670,312
3,2,2,2568322,18,50,0,NA,NA,1,0,322
3,2,2,2889322,18,9,0,NA,NA,1,0,322
3,2,2,3210322,18,45,1,50,0,NA,850,322
3,2,2,321312,19,35,1,50,0,NA,770,312
3,2,2,642312,19,50,0,NA,NA,0,750,312
3,2,2,963322,19,0,1,45,0,NA,500,322
3,2,2,1284312,19,30,-1,NA,NA,NA,450,312
3,2,2,1605322,19,35,1,50,0,NA,770,322
3,2,2,1926312,19,50,0,NA,NA,0,1000,312
3,2,2,2247312,19,50,0,NA,NA,0,750,312
3,2,2,2568322,19,50,1,50,0,NA,1250,322
3,2,2,2889322,19,5,-1,NA,NA,NA,320,322
3,2,2,3210322,19,45,0,NA,NA,0,920,322
3,2,2,321312,20,35,1,50,0,NA,770,312
3,2,2,642312,20,50,-1,NA,NA,NA,980,312
3,2,2,963322,20,2,1,6,0,NA,510,322
3,2,2,1284312,20,30,0,NA,NA,0,450,312
3,2,2,1605322,20,35,1,30,0,NA,770,322
3,2,2,1926312,20,50,-1,NA,NA,NA,750,312
3,2,2,2247312,20,50,0,NA,NA,0,750,312
3,2,2,2568322,20,50,1,45,0,NA,1230,322
3,2,2,2889322,20,6,0,NA,NA,0,320,322
3,2,2,3210322,20,45,0,NA,NA,0,910,322
4,2,1,321421,1,0,NA,NA,NA,NA,650,421
4,2,1,642411,1,0,NA,NA,NA,NA,690,411
4,2,1,963411,1,2,NA,NA,NA,NA,720,411
4,2,1,1284411,1,0,NA,NA,NA,NA,690,411
4,2,1,1605411,1,30,NA,NA,NA,NA,1140,411
4,2,1,1926411,1,30,NA,NA,NA,NA,1140,411
4,2,1,2247421,1,25,NA,NA,NA,NA,1020,421
4,2,1,2568421,1,10,NA,NA,NA,NA,800,421
4,2,1,2889421,1,35,NA,NA,NA,NA,1170,421
4,2,1,3210421,1,0,NA,NA,NA,NA,650,421
4,2,1,321421,2,0,NA,NA,NA,NA,880,421
4,2,1,642411,2,15,NA,NA,NA,NA,850,411
4,2,1,963411,2,0,NA,NA,NA,NA,620,411
4,2,1,1284411,2,0,NA,NA,NA,NA,620,411
4,2,1,1605411,2,50,NA,NA,NA,NA,1370,411
4,2,1,1926411,2,10,NA,NA,NA,NA,770,411
4,2,1,2247421,2,15,NA,NA,NA,NA,1100,421
4,2,1,2568421,2,9,NA,NA,NA,NA,1010,421
4,2,1,2889421,2,0,NA,NA,NA,NA,880,421
4,2,1,3210421,2,0,NA,NA,NA,NA,880,421
4,2,1,321421,3,0,NA,NA,NA,NA,690,421
4,2,1,642411,3,5,NA,NA,NA,NA,500,411
4,2,1,963411,3,40,NA,NA,NA,NA,1020,411
4,2,1,1284411,3,0,NA,NA,NA,NA,420,411
4,2,1,1605411,3,30,NA,NA,NA,NA,870,411
4,2,1,1926411,3,40,NA,NA,NA,NA,1020,411
4,2,1,2247421,3,9,NA,NA,NA,NA,820,421
4,2,1,2568421,3,8,NA,NA,NA,NA,810,421
4,2,1,2889421,3,25,NA,NA,NA,NA,1060,421
4,2,1,3210421,3,20,NA,NA,NA,NA,990,421
4,2,1,321421,4,0,NA,NA,NA,NA,600,421
4,2,1,642411,4,15,NA,NA,NA,NA,660,411
4,2,1,963411,4,8,NA,NA,NA,NA,550,411
4,2,1,1284411,4,20,NA,NA,NA,NA,730,411
4,2,1,1605411,4,40,NA,NA,NA,NA,1030,411
4,2,1,1926411,4,30,NA,NA,NA,NA,880,411
4,2,1,2247421,4,5,NA,NA,NA,NA,680,421
4,2,1,2568421,4,9,NA,NA,NA,NA,740,421
4,2,1,2889421,4,45,NA,NA,NA,NA,1280,421
4,2,1,3210421,4,20,NA,NA,NA,NA,900,421
4,2,1,321421,5,0,NA,NA,NA,NA,730,421
4,2,1,642411,5,0,NA,NA,NA,NA,350,411
4,2,1,963411,5,30,NA,NA,NA,NA,800,411
4,2,1,1284411,5,10,NA,NA,NA,NA,500,411
4,2,1,1605411,5,50,NA,NA,NA,NA,1100,411
4,2,1,1926411,5,40,NA,NA,NA,NA,950,411
4,2,1,2247421,5,10,NA,NA,NA,NA,880,421
4,2,1,2568421,5,9,NA,NA,NA,NA,860,421
4,2,1,2889421,5,20,NA,NA,NA,NA,1030,421
4,2,1,3210421,5,15,NA,NA,NA,NA,950,421
4,2,1,321421,6,0,NA,NA,NA,NA,800,421
4,2,1,642411,6,0,NA,NA,NA,NA,450,411
4,2,1,963411,6,30,NA,NA,NA,NA,900,411
4,2,1,1284411,6,0,NA,NA,NA,NA,450,411
4,2,1,1605411,6,30,NA,NA,NA,NA,900,411
4,2,1,1926411,6,50,NA,NA,NA,NA,1200,411
4,2,1,2247421,6,6,NA,NA,NA,NA,890,421
4,2,1,2568421,6,9,NA,NA,NA,NA,930,421
4,2,1,2889421,6,15,NA,NA,NA,NA,1020,421
4,2,1,3210421,6,10,NA,NA,NA,NA,950,421
4,2,1,321421,7,0,NA,NA,NA,NA,700,421
4,2,1,642411,7,0,NA,NA,NA,NA,450,411
4,2,1,963411,7,30,NA,NA,NA,NA,900,411
4,2,1,1284411,7,0,NA,NA,NA,NA,450,411
4,2,1,1605411,7,40,NA,NA,NA,NA,1050,411
4,2,1,1926411,7,40,NA,NA,NA,NA,1050,411
4,2,1,2247421,7,9,NA,NA,NA,NA,830,421
4,2,1,2568421,7,10,NA,NA,NA,NA,850,421
4,2,1,2889421,7,31,NA,NA,NA,NA,1160,421
4,2,1,3210421,7,10,NA,NA,NA,NA,850,421
4,2,1,321421,8,0,NA,NA,NA,NA,630,421
4,2,1,642411,8,0,NA,NA,NA,NA,500,411
4,2,1,963411,8,0,NA,NA,NA,NA,500,411
4,2,1,1284411,8,50,NA,NA,NA,NA,1250,411
4,2,1,1605411,8,50,NA,NA,NA,NA,1250,411
4,2,1,1926411,8,0,NA,NA,NA,NA,500,411
4,2,1,2247421,8,19,NA,NA,NA,NA,910,421
4,2,1,2568421,8,9,NA,NA,NA,NA,760,421
4,2,1,2889421,8,46,NA,NA,NA,NA,1320,421
4,2,1,3210421,8,0,NA,NA,NA,NA,630,421
4,2,1,321421,9,0,NA,NA,NA,NA,610,421
4,2,1,642411,9,0,NA,NA,NA,NA,120,411
4,2,1,963411,9,50,NA,NA,NA,NA,870,411
4,2,1,1284411,9,50,NA,NA,NA,NA,870,411
4,2,1,1605411,9,35,NA,NA,NA,NA,650,411
4,2,1,1926411,9,40,NA,NA,NA,NA,720,411
4,2,1,2247421,9,23,NA,NA,NA,NA,950,421
4,2,1,2568421,9,7,NA,NA,NA,NA,710,421
4,2,1,2889421,9,38,NA,NA,NA,NA,1180,421
4,2,1,3210421,9,10,NA,NA,NA,NA,760,421
4,2,1,321421,10,0,NA,NA,NA,NA,450,421
4,2,1,642411,10,0,NA,NA,NA,NA,250,411
4,2,1,963411,10,20,NA,NA,NA,NA,550,411
4,2,1,1284411,10,50,NA,NA,NA,NA,1000,411
4,2,1,1605411,10,50,NA,NA,NA,NA,1000,411
4,2,1,1926411,10,30,NA,NA,NA,NA,700,411
4,2,1,2247421,10,49,NA,NA,NA,NA,1190,421
4,2,1,2568421,10,9,NA,NA,NA,NA,590,421
4,2,1,2889421,10,36,NA,NA,NA,NA,990,421
4,2,1,3210421,10,15,NA,NA,NA,NA,680,421
4,2,1,321421,11,0,-1,NA,NA,NA,720,421
4,2,1,642411,11,0,0,NA,NA,0,370,411
4,2,1,963411,11,50,1,0,0,NA,1120,411
4,2,1,1284411,11,5,0,NA,NA,0,450,411
4,2,1,1605411,11,50,-1,NA,NA,NA,1120,411
4,2,1,1926411,11,20,1,5,0,NA,920,411
4,2,1,2247421,11,15,1,5,0,NA,1200,421
4,2,1,2568421,11,5,0,NA,NA,0,800,421
4,2,1,2889421,11,35,1,0,0,NA,1250,421
4,2,1,3210421,11,0,0,NA,NA,0,720,421
4,2,1,321421,12,0,0,NA,NA,0,750,421
4,2,1,642411,12,0,0,NA,NA,0,350,411
4,2,1,963411,12,50,1,0,0,NA,1100,411
4,2,1,1284411,12,0,0,NA,NA,0,350,411
4,2,1,1605411,12,50,-1,NA,NA,NA,1100,411
4,2,1,1926411,12,30,1,0,0,NA,800,411
4,2,1,2247421,12,29,1,0,0,NA,1190,421
4,2,1,2568421,12,0,1,0,0,NA,750,421
4,2,1,2889421,12,20,-1,NA,NA,NA,1050,421
4,2,1,3210421,12,0,0,NA,NA,0,750,421
4,2,1,321421,13,0,0,NA,NA,0,700,421
4,2,1,642411,13,0,-1,NA,NA,NA,470,411
4,2,1,963411,13,20,0,NA,NA,0,770,411
4,2,1,1284411,13,5,0,NA,NA,0,550,411
4,2,1,1605411,13,50,1,5,0,NA,1470,411
4,2,1,1926411,13,30,1,20,0,NA,1170,411
4,2,1,2247421,13,24,0,NA,NA,0,1060,421
4,2,1,2568421,13,0,1,0,0,NA,700,421
4,2,1,2889421,13,36,1,24,0,NA,1490,421
4,2,1,3210421,13,0,-1,NA,NA,NA,700,421
4,2,1,321421,14,0,-1,NA,NA,NA,780,421
4,2,1,642411,14,0,1,40,1,NA,470,411
4,2,1,963411,14,20,1,5,0,NA,1020,411
4,2,1,1284411,14,5,0,NA,NA,0,550,411
4,2,1,1605411,14,40,0,NA,NA,1,0,411
4,2,1,1926411,14,40,-1,NA,NA,NA,1070,411
4,2,1,2247421,14,19,0,NA,NA,0,1060,421
4,2,1,2568421,14,0,1,19,0,NA,1030,421
4,2,1,2889421,14,25,1,0,0,NA,1150,421
4,2,1,3210421,14,0,0,NA,NA,0,780,421
4,2,1,321421,15,0,-1,NA,NA,NA,730,421
4,2,1,642411,15,0,-1,NA,NA,NA,400,411
4,2,1,963411,15,50,0,NA,NA,1,0,411
4,2,1,1284411,15,0,1,50,1,NA,400,411
4,2,1,1605411,15,50,0,NA,NA,0,1150,411
4,2,1,1926411,15,20,1,50,0,NA,950,411
4,2,1,2247421,15,12,0,NA,NA,0,910,421
4,2,1,2568421,15,0,0,NA,NA,0,730,421
4,2,1,2889421,15,42,1,12,0,NA,1610,421
4,2,1,3210421,15,0,1,0,0,NA,730,421
4,2,1,321421,16,0,-1,NA,NA,NA,680,421
4,2,1,642411,16,0,0,NA,NA,0,600,411
4,2,1,963411,16,0,1,0,0,NA,600,411
4,2,1,1284411,16,0,0,NA,NA,0,600,411
4,2,1,1605411,16,50,1,0,0,NA,1350,411
4,2,1,1926411,16,30,-1,NA,NA,NA,1050,411
4,2,1,2247421,16,27,1,0,0,NA,1080,421
4,2,1,2568421,16,0,0,NA,NA,0,680,421
4,2,1,2889421,16,37,1,0,0,NA,1230,421
4,2,1,3210421,16,0,0,NA,NA,0,680,421
4,2,1,321421,17,0,1,39,1,NA,610,421
4,2,1,642411,17,0,-1,NA,NA,NA,650,411
4,2,1,963411,17,30,0,NA,NA,1,0,411
4,2,1,1284411,17,0,0,NA,NA,0,650,411
4,2,1,1605411,17,30,1,30,1,NA,1100,411
4,2,1,1926411,17,10,1,0,0,NA,800,411
4,2,1,2247421,17,39,0,NA,NA,1,0,421
4,2,1,2568421,17,0,1,38,0,NA,860,421
4,2,1,2889421,17,38,0,NA,NA,0,1180,421
4,2,1,3210421,17,0,-1,NA,NA,NA,610,421
4,2,1,321421,18,0,0,NA,NA,0,700,421
4,2,1,642411,18,0,0,NA,NA,0,550,411
4,2,1,963411,18,20,0,NA,NA,1,0,411
4,2,1,1284411,18,0,1,20,1,NA,550,411
4,2,1,1605411,18,50,1,0,0,NA,1300,411
4,2,1,1926411,18,20,-1,NA,NA,NA,850,411
4,2,1,2247421,18,0,0,NA,NA,0,700,421
4,2,1,2568421,18,0,1,0,0,NA,700,421
4,2,1,2889421,18,29,1,0,0,NA,1140,421
4,2,1,3210421,18,30,-1,NA,NA,NA,1150,421
4,2,1,321421,19,0,1,28,1,NA,630,421
4,2,1,642411,19,0,0,NA,NA,0,500,411
4,2,1,963411,19,30,1,0,0,NA,950,411
4,2,1,1284411,19,0,1,30,1,NA,500,411
4,2,1,1605411,19,40,-1,NA,NA,NA,1100,411
4,2,1,1926411,19,30,0,NA,NA,1,0,411
4,2,1,2247421,19,28,0,NA,NA,1,0,421
4,2,1,2568421,19,0,-1,NA,NA,NA,630,421
4,2,1,2889421,19,45,0,NA,NA,1,0,421
4,2,1,3210421,19,0,1,45,1,NA,630,421
4,2,1,321421,20,0,0,NA,NA,0,770,421
4,2,1,642411,20,0,0,NA,NA,0,450,411
4,2,1,963411,20,30,-1,NA,NA,NA,900,411
4,2,1,1284411,20,0,1,0,0,NA,450,411
4,2,1,1605411,20,50,1,30,0,NA,1450,411
4,2,1,1926411,20,30,0,NA,NA,0,900,411
4,2,1,2247421,20,0,1,0,0,NA,770,421
4,2,1,2568421,20,0,-1,NA,NA,NA,770,421
4,2,1,2889421,20,46,1,0,0,NA,1460,421
4,2,1,3210421,20,0,0,NA,NA,0,770,421
4,2,2,321422,1,0,NA,NA,NA,NA,450,422
4,2,2,642412,1,25,NA,NA,NA,NA,1130,412
4,2,2,963412,1,0,NA,NA,NA,NA,760,412
4,2,2,1284422,1,45,NA,NA,NA,NA,1120,422
4,2,2,1605422,1,40,NA,NA,NA,NA,1050,422
4,2,2,1926412,1,23,NA,NA,NA,NA,1100,412
4,2,2,2247422,1,0,NA,NA,NA,NA,450,422
4,2,2,2568412,1,0,NA,NA,NA,NA,760,412
4,2,2,2889422,1,25,NA,NA,NA,NA,820,422
4,2,2,3210412,1,0,NA,NA,NA,NA,760,412
4,2,2,321422,2,0,NA,NA,NA,NA,950,422
4,2,2,642412,2,0,NA,NA,NA,NA,610,412
4,2,2,963412,2,0,NA,NA,NA,NA,610,412
4,2,2,1284422,2,0,NA,NA,NA,NA,950,422
4,2,2,1605422,2,0,NA,NA,NA,NA,950,422
4,2,2,1926412,2,28,NA,NA,NA,NA,1030,412
4,2,2,2247422,2,10,NA,NA,NA,NA,1100,422
4,2,2,2568412,2,50,NA,NA,NA,NA,1360,412
4,2,2,2889422,2,0,NA,NA,NA,NA,950,422
4,2,2,3210412,2,0,NA,NA,NA,NA,610,412
4,2,2,321422,3,1,NA,NA,NA,NA,710,422
4,2,2,642412,3,10,NA,NA,NA,NA,720,412
4,2,2,963412,3,0,NA,NA,NA,NA,570,412
4,2,2,1284422,3,50,NA,NA,NA,NA,1440,422
4,2,2,1605422,3,10,NA,NA,NA,NA,840,422
4,2,2,1926412,3,25,NA,NA,NA,NA,950,412
4,2,2,2247422,3,0,NA,NA,NA,NA,690,422
4,2,2,2568412,3,50,NA,NA,NA,NA,1320,412
4,2,2,2889422,3,0,NA,NA,NA,NA,690,422
4,2,2,3210412,3,0,NA,NA,NA,NA,570,412
4,2,2,321422,4,0,NA,NA,NA,NA,890,422
4,2,2,642412,4,0,NA,NA,NA,NA,650,412
4,2,2,963412,4,5,NA,NA,NA,NA,720,412
4,2,2,1284422,4,10,NA,NA,NA,NA,1040,422
4,2,2,1605422,4,10,NA,NA,NA,NA,1040,422
4,2,2,1926412,4,15,NA,NA,NA,NA,870,412
